id,sex,observed_on,quality_grade,url,image_url,description,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_county_name,place_state_name,scientific_name,common_name
58791276,f,2020-09-05,research,https://www.inaturalist.org/observations/58791276,https://static.inaturalist.org/photos/93885511/medium.jpeg,Black-and-blue butterfly pollinating ironweed flowers,"Oneida, TN 37841, USA",36.53032195,-84.73452363,99,,,,99,,,FALSE,gps,gps,Scott,Tennessee,Speyeria diana,Diana Fritillary
58889102,f,2020-09-07,research,https://www.inaturalist.org/observations/58889102,https://static.inaturalist.org/photos/94047956/medium.jpg,,"Talladega National Forest, Heflin, AL, US",33.71378667,-85.597695,13,,,,13,,,FALSE,,,Cleburne,Alabama,Speyeria diana,Diana Fritillary
58903791,f,2020-09-07,research,https://www.inaturalist.org/observations/58903791,https://static.inaturalist.org/photos/94073873/medium.jpeg,,"Cleburne County, AL, USA",33.74330221,-85.58870328,774,,,,774,,,FALSE,,,Cleburne,Alabama,Speyeria diana,Diana Fritillary
59171607,f,2020-09-10,research,https://www.inaturalist.org/observations/59171607,https://inaturalist-open-data.s3.amazonaws.com/photos/94528414/medium.jpeg,,"Ruth, KY 42501, USA",36.96734553,-84.4341749,350,,,,350,,,FALSE,gps,gps,Pulaski,Kentucky,Speyeria diana,Diana Fritillary
59247441,m,2009-06-24,research,https://www.inaturalist.org/observations/59247441,https://inaturalist-open-data.s3.amazonaws.com/photos/94654577/medium.jpg,,"577 Lodge Dr, Paris, AR 72855, USA",35.1686949,-93.6260549,6371,,,,6371,,,FALSE,,,Logan,Arkansas,Speyeria diana,Diana Fritillary
59278312,f,2020-09-11,research,https://www.inaturalist.org/observations/59278312,https://inaturalist-open-data.s3.amazonaws.com/photos/94705525/medium.jpg,,"Hungry Mother State Park, Marion, VA, US",36.88378833,-81.52081333,4,,,,4,,,FALSE,,,Smyth,Virginia,Speyeria diana,Diana Fritillary
59369093,f,2020-09-12,research,https://www.inaturalist.org/observations/59369093,https://inaturalist-open-data.s3.amazonaws.com/photos/94854861/medium.jpg,,"Fern Hill Rd, Pikeville, TN, US",35.54978667,-85.31302,10,,,,10,,,FALSE,,,Bledsoe,Tennessee,Speyeria diana,Diana Fritillary
59816190,f,2020-09-16,research,https://www.inaturalist.org/observations/59816190,https://inaturalist-open-data.s3.amazonaws.com/photos/95603766/medium.jpg,,"Cherokee National Forest, Hampton, TN, US",36.30987393,-82.10949064,3903,,,,3903,,,FALSE,,,Carter,Tennessee,Speyeria diana,Diana Fritillary
60736812,m,2019-08-05,research,https://www.inaturalist.org/observations/60736812,https://static.inaturalist.org/photos/97138423/medium.jpeg,,"Elizabethton, TN 37643, USA",36.43333293,-82.13333309,2104,,,,2104,,,FALSE,gps,gps,Carter,Tennessee,Speyeria diana,Diana Fritillary
60736930,f,2019-08-01,research,https://www.inaturalist.org/observations/60736930,https://static.inaturalist.org/photos/97138644/medium.jpeg,,Griffith Branch,36.39530671,-82.12276686,526,,,,526,,,FALSE,gps,gps,Carter,Tennessee,Speyeria diana,Diana Fritillary
61775296,f,2020-10-04,research,https://www.inaturalist.org/observations/61775296,https://inaturalist-open-data.s3.amazonaws.com/photos/98892109/medium.jpeg,Female on cactus,North Carolina Arboretum,35.49585116,-82.60522317,1756,,,,1756,,,FALSE,gps,gps,Buncombe,North Carolina,Speyeria diana,Diana Fritillary
62647956,f,2020-09-10,research,https://www.inaturalist.org/observations/62647956,https://static.inaturalist.org/photos/100412684/medium.jpg,,"Great Smoky Mountains National Park, Gatlinburg, TN, US",35.67190833,-83.58991167,17,,,,17,,,FALSE,,,Sevier,Tennessee,Speyeria diana,Diana Fritillary
63398346,f,2020-09-10,research,https://www.inaturalist.org/observations/63398346,https://static.inaturalist.org/photos/101737130/medium.jpg,,"Great Smoky Mountains National Park, Gatlinburg, TN, US",35.67191333,-83.589875,11,,,,11,,,FALSE,,,Sevier,Tennessee,Speyeria diana,Diana Fritillary
64277390,m,2016-06-05,research,https://www.inaturalist.org/observations/64277390,https://static.inaturalist.org/photos/103312364/medium.jpg,,"Cleburne County, AL, USA",33.72516312,-85.60101318,440,,,,440,,,FALSE,,,Cleburne,Alabama,Speyeria diana,Diana Fritillary
64277488,f,2011-09-11,research,https://www.inaturalist.org/observations/64277488,https://static.inaturalist.org/photos/103312698/medium.jpg,,"Coleman Lake, Alabama 36262, USA",33.7827848,-85.560245,283,,,,283,,,FALSE,,,Cleburne,Alabama,Speyeria diana,Diana Fritillary
65283131,f,2010-07-08,research,https://www.inaturalist.org/observations/65283131,https://inaturalist-open-data.s3.amazonaws.com/photos/105043408/medium.jpg,,"Roanoke County, VA, USA",37.39988359,-80.09387195,10007,,,,10007,,,FALSE,,,Roanoke,Virginia,Speyeria diana,Diana Fritillary
65318000,m,2016-06-23,research,https://www.inaturalist.org/observations/65318000,https://static.inaturalist.org/photos/105109117/medium.jpg,,"Henderson County, NC, USA",35.43783912,-82.68242089,61,,,,61,,,FALSE,,,Henderson,North Carolina,Speyeria diana,Diana Fritillary
67169198,f,2018-08-12,research,https://www.inaturalist.org/observations/67169198,https://static.inaturalist.org/photos/108455539/medium.jpeg,,Holston Mountain,36.43333212,-82.13333309,1749,,,,1749,,,FALSE,gps,gps,Carter,Tennessee,Speyeria diana,Diana Fritillary
67169348,m,2020-07-04,research,https://www.inaturalist.org/observations/67169348,https://static.inaturalist.org/photos/108455770/medium.jpeg,,"Bristol, TN 37620, USA",36.60089197,-81.92227677,257,,,,257,,,FALSE,gps,gps,Sullivan,Tennessee,Speyeria diana,Diana Fritillary
67423627,f,2017-07-13,research,https://www.inaturalist.org/observations/67423627,https://static.inaturalist.org/photos/108930608/medium.jpg,,"Bath County, VA, USA",37.99176071,-79.75513084,2867,,,,2867,,,FALSE,,,Bath,Virginia,Speyeria diana,Diana Fritillary
68882333,m,2017-06-17,research,https://www.inaturalist.org/observations/68882333,https://inaturalist-open-data.s3.amazonaws.com/photos/111644971/medium.jpg,"North River Campground, Cherokee National Forest, Monroe Co., TN","Monroe County, TN, USA",35.31814007,-84.125806,2,,,,2,,,FALSE,,,Monroe,Tennessee,Speyeria diana,Diana Fritillary
69119228,m,2015-06-28,research,https://www.inaturalist.org/observations/69119228,https://inaturalist-open-data.s3.amazonaws.com/photos/112086488/medium.jpg,,"Cataloochee Valley, Great Smoky Mountains National Park, Haywood County, NC, USA",35.6401005,-83.0801441,1763,,,,1763,,,FALSE,,,Haywood,North Carolina,Speyeria diana,Diana Fritillary
69119861,f,2018-08-25,research,https://www.inaturalist.org/observations/69119861,https://inaturalist-open-data.s3.amazonaws.com/photos/112087854/medium.jpg,,"Harmon Den Area, Haywood County, North Carolina, United States",35.762022,-82.979531,50,,,,50,,,FALSE,,,Haywood,North Carolina,Speyeria diana,Diana Fritillary
71508101,m,2017-07-06,research,https://www.inaturalist.org/observations/71508101,https://inaturalist-open-data.s3.amazonaws.com/photos/116435087/medium.jpg,Nectaring on Common Milkweed.,"Virginia, US",37.81770133,-79.74874751,452,,,,28329,obscured,,TRUE,,,Bath,Virginia,Speyeria diana,Diana Fritillary
71706836,f,2017-07-05,research,https://www.inaturalist.org/observations/71706836,https://inaturalist-open-data.s3.amazonaws.com/photos/116787834/medium.jpg,,"Virginia, US",37.80932837,-79.77729213,709,,,,28329,obscured,,TRUE,,,Bath,Virginia,Speyeria diana,Diana Fritillary
72752860,m,2013-07-13,research,https://www.inaturalist.org/observations/72752860,https://inaturalist-open-data.s3.amazonaws.com/photos/118675143/medium.jpeg,,"Bledsoe County, TN, USA",35.40816098,-85.22119627,122,,,,122,,,FALSE,,,Bledsoe,Tennessee,Speyeria diana,Diana Fritillary
73589141,f,2015-07-15,research,https://www.inaturalist.org/observations/73589141,https://inaturalist-open-data.s3.amazonaws.com/photos/120158155/medium.jpg,,"Tennessee, US",35.69749498,-83.64553074,32840,,,,32840,,obscured,TRUE,,,Blount,Tennessee,Speyeria diana,Diana Fritillary
78157761,m,2016-05-28,research,https://www.inaturalist.org/observations/78157761,https://inaturalist-open-data.s3.amazonaws.com/photos/127870837/medium.jpeg,,"Elmore County, AL, USA",32.57405451,-85.94537032,37,,,,37,,,FALSE,,,Elmore,Alabama,Speyeria diana,Diana Fritillary
78430247,m,2017-06-05,research,https://www.inaturalist.org/observations/78430247,https://inaturalist-open-data.s3.amazonaws.com/photos/128356354/medium.jpg,male,"Calhoun County, AL, USA",33.80380769,-85.62380604,122,,,,122,,,FALSE,,,Calhoun,Alabama,Speyeria diana,Diana Fritillary
80413104,m,2021-05-26,research,https://www.inaturalist.org/observations/80413104,https://static.inaturalist.org/photos/131794138/medium.jpeg,,"Arkadelphia, AR 71923, USA",34.0869127,-93.1775907,,,,,,,,FALSE,gps,gps,Clark,Arkansas,Speyeria diana,Diana Fritillary
81334498,m,2021-06-02,research,https://www.inaturalist.org/observations/81334498,https://inaturalist-open-data.s3.amazonaws.com/photos/133396578/medium.jpeg,,"Sherwood, AR 72120, USA",34.90096944,-92.30071667,,,,,,,,FALSE,gps,gps,Pulaski,Arkansas,Speyeria diana,Diana Fritillary
81364708,m,2021-06-02,research,https://www.inaturalist.org/observations/81364708,https://static.inaturalist.org/photos/133448064/medium.jpg,,"North Little Rock, AR, US",34.90165833,-92.300955,8,,,,8,,,FALSE,,,Pulaski,Arkansas,Speyeria diana,Diana Fritillary
81455904,m,2021-06-03,research,https://www.inaturalist.org/observations/81455904,https://inaturalist-open-data.s3.amazonaws.com/photos/133609121/medium.jpeg,,"Arkansas, US",34.38257037,-93.17394533,,,,,28846,obscured,,TRUE,gps,gps,Hot Spring,Arkansas,Speyeria diana,Diana Fritillary
81872957,m,2021-06-06,research,https://www.inaturalist.org/observations/81872957,https://inaturalist-open-data.s3.amazonaws.com/photos/134317616/medium.jpeg,,Benton,34.54063416,-92.69525909,9,,,,9,,,FALSE,,,Saline,Arkansas,Speyeria diana,Diana Fritillary
81939328,m,2021-06-04,research,https://www.inaturalist.org/observations/81939328,https://inaturalist-open-data.s3.amazonaws.com/photos/134417821/medium.jpg,,Pine Glen Campground vicinity,33.725625,-85.60061667,7,,,,7,,,FALSE,,,Cleburne,Alabama,Speyeria diana,Diana Fritillary
81949164,m,2021-06-04,research,https://www.inaturalist.org/observations/81949164,https://static.inaturalist.org/photos/134452371/medium.jpeg,Five observed along the road close to this one,"Mt Ida, AR 71957, USA",34.58407929,-93.54998209,577,,,,577,,,FALSE,gps,gps,Montgomery,Arkansas,Speyeria diana,Diana Fritillary
82062627,m,2021-06-04,research,https://www.inaturalist.org/observations/82062627,https://inaturalist-open-data.s3.amazonaws.com/photos/134651100/medium.jpg,,"Clark County, AR, USA",34.08393405,-93.17517111,234,,,,234,,,FALSE,,,Clark,Arkansas,Speyeria diana,Diana Fritillary
82075477,m,2021-06-07,research,https://www.inaturalist.org/observations/82075477,https://static.inaturalist.org/photos/134675720/medium.jpg,,"Georgia, US",34.43770611,-83.54609978,10,,,,28818,obscured,,TRUE,,,Banks,Georgia,Speyeria diana,Diana Fritillary
82553124,m,2021-06-04,research,https://www.inaturalist.org/observations/82553124,https://inaturalist-open-data.s3.amazonaws.com/photos/135502056/medium.jpg,,"Vilonia, AR, US",35.04613278,-92.22973618,11636,,,,11636,,,FALSE,,,Faulkner,Arkansas,Speyeria diana,Diana Fritillary
82556104,m,2021-06-08,research,https://www.inaturalist.org/observations/82556104,https://inaturalist-open-data.s3.amazonaws.com/photos/135507015/medium.jpg,,"Ouachita National Forest, Waldron, AR, US",34.841355,-94.37901333,5,,,,5,,,FALSE,,,Scott,Arkansas,Speyeria diana,Diana Fritillary
82569134,m,2021-06-11,research,https://www.inaturalist.org/observations/82569134,https://static.inaturalist.org/photos/135527066/medium.jpg,,United States,34.9656967,-83.72186563,31,,,,28762,obscured,,TRUE,,,Towns,Georgia,Speyeria diana,Diana Fritillary
82629222,m,2021-06-10,research,https://www.inaturalist.org/observations/82629222,https://inaturalist-open-data.s3.amazonaws.com/photos/135637319/medium.jpg,,"E 205th St S, Bixby, OK, US",35.86429351,-95.8215086,26,,,,26,,,FALSE,,,Tulsa,Oklahoma,Speyeria diana,Diana Fritillary
82630156,m,2021-06-11,research,https://www.inaturalist.org/observations/82630156,https://static.inaturalist.org/photos/135636313/medium.jpg,Diana Fritillary (Speyeria diana) on Redring Milkweed (Asclepias variegata),United States,34.85574891,-83.62578253,31,,,,28762,obscured,,TRUE,,,Towns,Georgia,Speyeria diana,Diana Fritillary
82949127,m,2021-06-13,research,https://www.inaturalist.org/observations/82949127,https://static.inaturalist.org/photos/136188360/medium.jpeg,,"Peggs, OK, USA",36.0373579,-95.0616177,,,,,,,,FALSE,gps,gps,Cherokee,Oklahoma,Speyeria diana,Diana Fritillary
83035227,m,2021-06-13,research,https://www.inaturalist.org/observations/83035227,https://inaturalist-open-data.s3.amazonaws.com/photos/136337601/medium.jpg,,"Beggs, OK, US",35.81269331,-96.14268422,56,,,,56,,,FALSE,,,Okmulgee,Oklahoma,Speyeria diana,Diana Fritillary
83067138,m,2021-06-14,research,https://www.inaturalist.org/observations/83067138,https://inaturalist-open-data.s3.amazonaws.com/photos/136394026/medium.jpg,,"South Mountains State Park, Morganton, NC, US",35.61408667,-81.67630833,10,,,,10,,,FALSE,,,Burke,North Carolina,Speyeria diana,Diana Fritillary
83208246,m,2021-06-15,research,https://www.inaturalist.org/observations/83208246,https://inaturalist-open-data.s3.amazonaws.com/photos/136637177/medium.jpeg,,"Gatlinburg, TN 37738, USA",35.68651297,-83.500842,,,,,,,,FALSE,gps,gps,Sevier,Tennessee,Speyeria diana,Diana Fritillary
83209972,m,2021-06-13,research,https://www.inaturalist.org/observations/83209972,https://inaturalist-open-data.s3.amazonaws.com/photos/136640364/medium.jpg,,"Vein Mountain Rd, Nebo, NC, US",35.58904581,-81.87113672,165,,,,165,,,FALSE,,,McDowell,North Carolina,Speyeria diana,Diana Fritillary
83314786,m,2021-06-13,research,https://www.inaturalist.org/observations/83314786,https://inaturalist-open-data.s3.amazonaws.com/photos/136820777/medium.jpeg,,"Skiatook, OK 74070, USA",36.42530622,-96.14130344,20,,,,20,,,FALSE,gps,gps,Osage,Oklahoma,Speyeria diana,Diana Fritillary
83315100,f,2021-06-16,research,https://www.inaturalist.org/observations/83315100,https://inaturalist-open-data.s3.amazonaws.com/photos/136821241/medium.jpeg,,"Skiatook, OK 74070, USA",36.42504131,-96.1412451,20,,,,20,,,FALSE,gps,gps,Osage,Oklahoma,Speyeria diana,Diana Fritillary
83320293,m,2021-06-15,research,https://www.inaturalist.org/observations/83320293,https://static.inaturalist.org/photos/136830704/medium.jpeg,Unknown butterfly,"Sand Springs, OK 74063, USA",36.0804141,-96.17351811,216,,,,216,,,FALSE,gps,gps,Tulsa,Oklahoma,Speyeria diana,Diana Fritillary
83341561,m,2021-06-16,research,https://www.inaturalist.org/observations/83341561,https://inaturalist-open-data.s3.amazonaws.com/photos/136868225/medium.jpg,,"Madison County, NC, USA",35.92183979,-82.87045515,31,,,,31,,,FALSE,,,Madison,North Carolina,Speyeria diana,Diana Fritillary
83398567,m,2021-06-17,research,https://www.inaturalist.org/observations/83398567,https://inaturalist-open-data.s3.amazonaws.com/photos/137008744/medium.jpg,,"South Mountains State Park, Connelly Springs, NC, US",35.61707167,-81.62667167,4,,,,4,,,FALSE,,,Burke,North Carolina,Speyeria diana,Diana Fritillary
83401674,m,2021-06-15,research,https://www.inaturalist.org/observations/83401674,https://inaturalist-open-data.s3.amazonaws.com/photos/136971509/medium.jpg,,"Clear Brooks Dr, Signal Mountain, TN, US",35.239005,-85.356095,8,,,,8,,,FALSE,,,Sequatchie,Tennessee,Speyeria diana,Diana Fritillary
83413363,f,2021-06-17,research,https://www.inaturalist.org/observations/83413363,https://inaturalist-open-data.s3.amazonaws.com/photos/136991400/medium.jpg,FEMALE,"E 205th St S, Bixby, OK, US",35.86431333,-95.82151667,8,,,,8,,,FALSE,,,Tulsa,Oklahoma,Speyeria diana,Diana Fritillary
83419857,m,2021-06-16,research,https://www.inaturalist.org/observations/83419857,https://inaturalist-open-data.s3.amazonaws.com/photos/137003233/medium.jpg,,"Old Walland Hwy, Townsend, TN, US",35.69723,-83.79402167,4,,,,4,,,FALSE,,,Blount,Tennessee,Speyeria diana,Diana Fritillary
83424435,m,2021-06-17,research,https://www.inaturalist.org/observations/83424435,https://inaturalist-open-data.s3.amazonaws.com/photos/137011546/medium.jpeg,,"Skiatook, OK 74070, USA",36.42537448,-96.14120621,7,,,,7,,,FALSE,gps,gps,Osage,Oklahoma,Speyeria diana,Diana Fritillary
83437195,m,2021-06-08,research,https://www.inaturalist.org/observations/83437195,https://inaturalist-open-data.s3.amazonaws.com/photos/137033935/medium.jpg,,"Ouachita National Forest, Waldron, AR, US",34.841355,-94.37901333,5,,,,5,,,FALSE,,,Scott,Arkansas,Speyeria diana,Diana Fritillary
83510054,m,2021-06-17,research,https://www.inaturalist.org/observations/83510054,https://inaturalist-open-data.s3.amazonaws.com/photos/137158871/medium.jpeg,,"Caldwell County, NC, USA",35.90991897,-81.73451492,122,,,,122,,,FALSE,,,Caldwell,North Carolina,Speyeria diana,Diana Fritillary
83528281,m,2021-06-18,research,https://www.inaturalist.org/observations/83528281,https://static.inaturalist.org/photos/137192630/medium.jpg,,"Allardt, TN, US",36.45182833,-84.66930333,4,,,,4,,,FALSE,,,Scott,Tennessee,Speyeria diana,Diana Fritillary
83534693,m,2021-06-18,research,https://www.inaturalist.org/observations/83534693,https://inaturalist-open-data.s3.amazonaws.com/photos/137203654/medium.jpeg,,"Asheville, NC 28806, USA",35.49708333,-82.61077222,,,,,,,,FALSE,gps,gps,Buncombe,North Carolina,Speyeria diana,Diana Fritillary
83539784,m,2021-06-18,research,https://www.inaturalist.org/observations/83539784,https://static.inaturalist.org/photos/137212580/medium.jpg,,"Marion County, TN, USA",35.09271719,-85.52673357,15,,,,15,,,FALSE,,,Marion,Tennessee,Speyeria diana,Diana Fritillary
83552099,m,2021-06-18,research,https://www.inaturalist.org/observations/83552099,https://inaturalist-open-data.s3.amazonaws.com/photos/137234438/medium.jpg,,"Fern Hill Rd, Pikeville, TN, US",35.549555,-85.31282833,5,,,,5,,,FALSE,,,Bledsoe,Tennessee,Speyeria diana,Diana Fritillary
83558412,m,2021-06-18,research,https://www.inaturalist.org/observations/83558412,https://inaturalist-open-data.s3.amazonaws.com/photos/137249966/medium.jpeg,Observed three in road. Will upload a better photo later.,United States,36.6953408,-84.40580653,6,,,,28505,obscured,,TRUE,gps,gps,McCreary,Kentucky,Speyeria diana,Diana Fritillary
